brand,menu,category,calories,protein,fat,carbs,sodium,allergens,source_url,source_date,verified,allergen_known,image_url,description,media_source_url,media_checked_at,allergy_source_url,price,price_note,price_source_url,price_checked_at
파리바게뜨,블랙올리브 치즈 치아바타 샌드위치,샌드위치·샐러드,415.0,17.0,4.4,5.0,1070.0,계란|우유|대두|밀|돼지고기|쇠고기|닭고기|토마토,https://www.paris.co.kr/product/black-olive-cheese-ciabatta-sandwich/,2026-08-11,True,True,https://d2afncas1tel3t.cloudfront.net/wp-content/uploads/2024/04/블랙올리브치즈치아바타-누끼컷-2.png,,https://www.paris.co.kr/product/black-olive-cheese-ciabatta-sandwich/,2026-08-11,,,매장별 확인,,
파리바게뜨,흑임자 베이글,빵,345.0,10.0,1.7,11.0,530.0,우유|대두|밀,https://www.paris.co.kr/product/black-sesame-bagel/,2026-08-11,True,True,https://d2afncas1tel3t.cloudfront.net/wp-content/uploads/2026/07/흑임자베이글.png,,https://www.paris.co.kr/product/black-sesame-bagel/,2026-08-11,,,매장별 확인,,
파리바게뜨,유자가나슈 마카롱,디저트·스낵,90.0,1.0,1.9,10.0,10.0,계란|우유|대두,https://www.paris.co.kr/product/blueberry-macaron/,2026-08-11,True,True,https://d2afncas1tel3t.cloudfront.net/wp-content/uploads/574740-블루베리-마카롱_썸네일1.png,부드러운 크림 사이에 상큼한 블루베리잼이 어우러진 블루베리 마카롱,https://www.paris.co.kr/product/blueberry-macaron/,2026-08-11,,,매장별 확인,,
파리바게뜨,블루베리 머핀,빵,310.0,4.0,3.4,18.0,180.0,계란|우유|대두|밀,https://www.paris.co.kr/product/blueberry-muffin/,2026-08-11,True,True,https://d2afncas1tel3t.cloudfront.net/wp-content/uploads/2026/05/블루베리머핀.png,,https://www.paris.co.kr/product/blueberry-muffin/,2026-08-11,,,매장별 확인,,
파리바게뜨,인생크림빵 소보루,빵,415.0,6.0,4.9,23.0,340.0,계란|우유|대두|밀,https://www.paris.co.kr/product/brown-sugar-hotteok/,2026-08-11,True,True,https://d2afncas1tel3t.cloudfront.net/wp-content/uploads/574755-쫀득흑당호떡_썸네일1.jpg,달콤한 흑당이 듬뿍~고소한 견과류로 고소하게 즐기는 쫀득흑당호떡,https://www.paris.co.kr/product/brown-sugar-hotteok/,2026-08-11,,,매장별 확인,,
파리바게뜨,불고기 에그 샐러드랩,샌드위치·샐러드,425.0,14.0,4.7,11.0,1100.0,계란|우유|대두|밀|돼지고기|쇠고기|토마토,https://www.paris.co.kr/product/bulgogi-egg-salad-wrap/,2026-08-11,True,True,https://d2afncas1tel3t.cloudfront.net/wp-content/uploads/2024/03/건강한-불고기에그-샐러드랩_1000x1000.png,,https://www.paris.co.kr/product/bulgogi-egg-salad-wrap/,2026-08-11,,,매장별 확인,,
파리바게뜨,불고기 샐러드,샌드위치·샐러드,231.0,11.0,3.1,0.8,620.0,계란|우유|대두|밀|돼지고기|쇠고기|닭고기|토마토|조개류,https://www.paris.co.kr/product/bulgogi-salad/,2026-08-11,True,True,https://d2afncas1tel3t.cloudfront.net/wp-content/uploads/2026/04/9000276-불고기샐러드.png,,https://www.paris.co.kr/product/bulgogi-salad/,2026-08-11,,,매장별 확인,,
파리바게뜨,버터 크라상 파이(낱개),빵,75.0,1.0,2.1,4.0,70.0,계란|우유|대두|밀,https://www.paris.co.kr/product/butter-croissant-pie-2/,2026-08-11,True,True,https://d2afncas1tel3t.cloudfront.net/wp-content/uploads/2025/08/버터크라상파이-썸넬.jpg,,https://www.paris.co.kr/product/butter-croissant-pie-2/,2026-08-11,,,매장별 확인,,
파리바게뜨,버터 크라상 파이(8개입),선물,600.0,8.0,16.8,32.0,560.0,계란|우유|대두|밀,https://www.paris.co.kr/product/butter-croissant-pie-set/,2026-08-11,True,True,https://d2afncas1tel3t.cloudfront.net/wp-content/uploads/2025/08/버터크라상파이-리뉴얼-썸넬.png,,https://www.paris.co.kr/product/butter-croissant-pie-set/,2026-08-11,,,매장별 확인,,
파리바게뜨,[파란라벨]치킨에그 통곡물 샌드위치,샌드위치·샐러드,635.0,23.0,6.0,13.0,1360.0,계란|우유|대두|밀|쇠고기|닭고기|토마토|조개류,https://www.paris.co.kr/product/caesar-chicken-egg-sandwich/,2026-08-11,True,True,https://d2afncas1tel3t.cloudfront.net/wp-content/uploads/2025/02/시저치킨에그-통곡물-샌드위치.jpg,,https://www.paris.co.kr/product/caesar-chicken-egg-sandwich/,2026-08-11,,,매장별 확인,,
파리바게뜨,시저치킨 샐러드,샌드위치·샐러드,253.0,17.0,4.1,5.0,700.0,계란|우유|대두|밀|쇠고기|닭고기|토마토|조개류,https://www.paris.co.kr/product/caesar-chicken-salad/,2026-08-11,True,True,https://d2afncas1tel3t.cloudfront.net/wp-content/uploads/2026/04/9000275-시저치킨샐러드.png,,https://www.paris.co.kr/product/caesar-chicken-salad/,2026-08-11,,,매장별 확인,,
파리바게뜨,시저치킨 멀티그레인 샌드위치,샌드위치·샐러드,495.0,19.0,2.6,6.0,850.0,계란|우유|대두|밀|쇠고기|닭고기|토마토|조개류,https://www.paris.co.kr/product/caesar-chicken-sandwich-with-multigrain-bread/,2026-08-11,True,True,https://d2afncas1tel3t.cloudfront.net/wp-content/uploads/2026/02/시저치킨멀티그레인샌드위치.png,,https://www.paris.co.kr/product/caesar-chicken-sandwich-with-multigrain-bread/,2026-08-11,,,매장별 확인,,
파리바게뜨,카페 아다지오 크림라떼,음료,179.0,5.0,4.7,23.0,70.0,우유,https://www.paris.co.kr/product/cafe-adagio-cream-latte/,2026-08-11,True,True,https://d2afncas1tel3t.cloudfront.net/wp-content/uploads/2025/06/카페아다지오-컵커피-크림라떼-썸넬.jpg,,https://www.paris.co.kr/product/cafe-adagio-cream-latte/,2026-08-11,,,매장별 확인,,
파리바게뜨,카페 아다지오 딥쇼콜라라떼,음료,190.0,5.0,4.5,24.0,164.0,우유|대두,https://www.paris.co.kr/product/cafe-adagio-mocha-latte/,2026-08-11,True,True,https://d2afncas1tel3t.cloudfront.net/wp-content/uploads/2025/06/카페아다지오-컵커피-딥쇼콜라-라떼-썸넬.jpg,,https://www.paris.co.kr/product/cafe-adagio-mocha-latte/,2026-08-11,,,매장별 확인,,
파리바게뜨,카라멜 라떼 크림빵,빵,240.0,4.0,5.0,11.0,230.0,계란|우유|대두|밀,https://www.paris.co.kr/product/caramel-latte-cream-bread/,2026-08-11,True,True,https://d2afncas1tel3t.cloudfront.net/wp-content/uploads/2025/06/카라멜-라떼-크림빵-썸넬3.jpg,,https://www.paris.co.kr/product/caramel-latte-cream-bread/,2026-08-11,,,매장별 확인,,
파리바게뜨,당근이세요? 케이크,케이크,435.0,8.0,7.0,23.0,230.0,계란|우유|대두|밀,https://www.paris.co.kr/product/carrot-cake/,2026-08-11,True,True,https://d2afncas1tel3t.cloudfront.net/wp-content/uploads/2026/06/당근이세요-케이크.png,,https://www.paris.co.kr/product/carrot-cake/,2026-08-11,,,매장별 확인,,
파리바게뜨,카스테라생크림도넛,빵,285.0,3.0,6.0,9.0,160.0,계란|우유|대두|밀,https://www.paris.co.kr/product/castella-cream-donut/,2026-08-11,True,True,https://d2afncas1tel3t.cloudfront.net/wp-content/uploads/2025/07/카스테라-생크림-도넛단면-썸넬.png,,https://www.paris.co.kr/product/castella-cream-donut/,2026-08-11,,,매장별 확인,,
파리바게뜨,황치즈 페스츄리,빵,230.0,5.0,7.0,6.0,310.0,계란|우유|대두|밀|닭고기,https://www.paris.co.kr/product/cheddar-cheese-pastry/,2026-08-11,True,True,https://d2afncas1tel3t.cloudfront.net/wp-content/uploads/2026/05/황치즈롤페스츄리.png,,https://www.paris.co.kr/product/cheddar-cheese-pastry/,2026-08-11,,,매장별 확인,,
파리바게뜨,[파란라벨]롤치즈 브레드,빵,590.0,24.0,15.0,9.0,1460.0,우유|대두|밀,https://www.paris.co.kr/product/cheese-bread/,2026-08-11,True,True,https://d2afncas1tel3t.cloudfront.net/wp-content/uploads/2025/08/롤치즈브레드_썸넬.jpg,,https://www.paris.co.kr/product/cheese-bread/,2026-08-11,,,매장별 확인,,
파리바게뜨,고소한 치즈 핑거스틱,빵,320.0,8.0,9.0,13.0,430.0,계란|우유|대두|밀,https://www.paris.co.kr/product/cheese-finger-stick/,2026-08-11,True,True,https://d2afncas1tel3t.cloudfront.net/wp-content/uploads/2026/05/고소한-치즈-핑거스틱.jpg,,https://www.paris.co.kr/product/cheese-finger-stick/,2026-08-11,,,매장별 확인,,
파리바게뜨,[파란라벨]치즈감자 치아바타,빵,370.0,21.0,2.9,6.0,730.0,우유|대두|밀,https://www.paris.co.kr/product/cheese-potato-ciabatta/,2026-08-11,True,True,https://d2afncas1tel3t.cloudfront.net/wp-content/uploads/2025/08/치즈감자치아바타_썸넬2.jpg,,https://www.paris.co.kr/product/cheese-potato-ciabatta/,2026-08-11,,,매장별 확인,,
파리바게뜨,치즈 파운드,빵,130.0,2.0,4.5,10.0,90.0,계란|우유|대두|밀,https://www.paris.co.kr/product/cheese-pound/,2026-08-11,True,True,https://d2afncas1tel3t.cloudfront.net/wp-content/uploads/2026/05/치즈-슬라이스-파운드.png,,https://www.paris.co.kr/product/cheese-pound/,2026-08-11,,,매장별 확인,,
파리바게뜨,체리 젤라또,디저트·스낵,110.0,2.0,1.5,18.0,15.0,우유,https://www.paris.co.kr/product/cherry-gelato/,2026-08-11,True,True,https://d2afncas1tel3t.cloudfront.net/wp-content/uploads/2025/03/체리-젤라또-썸넬-new.jpg,,https://www.paris.co.kr/product/cherry-gelato/,2026-08-11,,,매장별 확인,,
파리바게뜨,밤양갱,선물,155.0,1.0,0.1,27.0,20.0,우유|대두,https://www.paris.co.kr/product/chestnut-jelly/,2026-08-11,True,True,https://d2afncas1tel3t.cloudfront.net/wp-content/uploads/2025/11/밤-양갱-썸넬.png,,https://www.paris.co.kr/product/chestnut-jelly/,2026-08-11,,,매장별 확인,,
파리바게뜨,복덕밤만주,선물,990.0,18.0,6.0,108.0,630.0,계란|우유|대두|밀,https://www.paris.co.kr/product/chestnut-manju/,2026-08-11,True,True,https://d2afncas1tel3t.cloudfront.net/wp-content/uploads/2025/02/복덕밤만주_제품.jpg,,https://www.paris.co.kr/product/chestnut-manju/,2026-08-11,,,매장별 확인,,
파리바게뜨,곡물 가득 치킨 아몬드 샌드위치,샌드위치·샐러드,410.0,15.0,2.1,8.0,680.0,계란|우유|대두|밀|쇠고기|닭고기|토마토,https://www.paris.co.kr/product/chicken-almond-sandwich/,2026-08-11,True,True,https://d2afncas1tel3t.cloudfront.net/wp-content/uploads/2025/09/곡물가득-치킨아몬드-샌드위치_썸넬.png,,https://www.paris.co.kr/product/chicken-almond-sandwich/,2026-08-11,,,매장별 확인,,
파리바게뜨,치킨디럭스 샌드위치,샌드위치·샐러드,445.0,19.0,6.0,7.0,900.0,계란|우유|대두|밀|돼지고기|닭고기|토마토,https://www.paris.co.kr/product/chicken-deluxe-sandwich/,2026-08-11,True,True,https://d2afncas1tel3t.cloudfront.net/wp-content/uploads/2024/07/치킨디럭스샌드위치-1280x1280.png,,https://www.paris.co.kr/product/chicken-deluxe-sandwich/,2026-08-11,,,매장별 확인,,
파리바게뜨,단백질 듬뿍 치킨 에그샐러드,샌드위치·샐러드,190.0,15.0,2.1,2.0,560.0,계란|우유|대두|닭고기|토마토,https://www.paris.co.kr/product/chicken-egg-sandwich/,2026-08-11,True,True,https://d2afncas1tel3t.cloudfront.net/wp-content/uploads/2024/05/단백질-듬뿍-에그-샐러드.jpg,,https://www.paris.co.kr/product/chicken-egg-sandwich/,2026-08-11,,,매장별 확인,,
파리바게뜨,중화풍 잡채볶음밥,간편식,320.0,7.0,1.4,6.0,1200.0,대두|밀|돼지고기|닭고기,https://www.paris.co.kr/product/chinese-style-japchae-fried-rice/,2026-08-11,True,True,https://d2afncas1tel3t.cloudfront.net/wp-content/uploads/2025/08/중화풍잡채볶음밥-썸넬.png,,https://www.paris.co.kr/product/chinese-style-japchae-fried-rice/,2026-08-11,,,매장별 확인,,
파리바게뜨,중화 울면,간편식,350.0,14.0,0.8,9.0,2260.0,계란|대두|밀|새우|돼지고기|쇠고기|오징어|조개류,https://www.paris.co.kr/product/chinese-ulmyeon/,2026-08-11,True,True,https://d2afncas1tel3t.cloudfront.net/wp-content/uploads/2025/04/중화울면-썸넬2.jpg,,https://www.paris.co.kr/product/chinese-ulmyeon/,2026-08-11,,,매장별 확인,,
파리바게뜨,초코카스테라,선물,285.0,6.0,3.5,23.0,120.0,계란|우유|대두|밀,https://www.paris.co.kr/product/choco-castella/,2026-08-11,True,True,https://d2afncas1tel3t.cloudfront.net/wp-content/uploads/2024/12/초코카스테라-썸넬1.jpg,,https://www.paris.co.kr/product/choco-castella/,2026-08-11,,,매장별 확인,,
파리바게뜨,초코칩 월넛 쿠키,기타,175.0,2.0,3.6,14.0,115.0,계란|우유|대두|밀,https://www.paris.co.kr/product/choco-chip-walnut-cookie/,2026-08-11,True,True,https://d2afncas1tel3t.cloudfront.net/wp-content/uploads/2026/06/초코칩-월넛-쿠키.png,,https://www.paris.co.kr/product/choco-chip-walnut-cookie/,2026-08-11,,,매장별 확인,,
파리바게뜨,초코티라미수 랑그드샤,선물,290.0,4.0,9.0,19.0,85.0,계란|우유|대두|밀|쇠고기,https://www.paris.co.kr/product/choco-tiramisu-langue-de-chat/,2026-08-11,True,True,https://d2afncas1tel3t.cloudfront.net/wp-content/uploads/2025/04/PB-랑그드샤_초코.jpg,,https://www.paris.co.kr/product/choco-tiramisu-langue-de-chat/,2026-08-11,,,매장별 확인,,
파리바게뜨,쇼콜라 사브레,선물,450.0,6.0,15.0,18.0,120.0,계란|우유|대두|밀,https://www.paris.co.kr/product/chocolat-sable/,2026-08-11,True,True,https://d2afncas1tel3t.cloudfront.net/wp-content/uploads/2025/08/쇼콜라-샤브레-썸넬.png,,https://www.paris.co.kr/product/chocolat-sable/,2026-08-11,,,매장별 확인,,
파리바게뜨,초코바게뜨,빵,350.0,9.0,3.9,17.0,480.0,우유|대두|밀,https://www.paris.co.kr/product/chocolate-baguette/,2026-08-11,True,True,https://d2afncas1tel3t.cloudfront.net/wp-content/uploads/2026/06/초코바게뜨.png,,https://www.paris.co.kr/product/chocolate-baguette/,2026-08-11,,,매장별 확인,,
파리바게뜨,LA쫀득도넛,빵,235.0,2.0,7.0,9.0,95.0,계란|우유|대두|밀,https://www.paris.co.kr/product/chocolate-chewy-donut/,2026-08-11,True,True,https://d2afncas1tel3t.cloudfront.net/wp-content/uploads/2026/01/LA쫀득도넛.jpg,,https://www.paris.co.kr/product/chocolate-chewy-donut/,2026-08-11,,,매장별 확인,,
파리바게뜨,초코 청크스콘,디저트·스낵,405.0,7.0,13.0,18.0,380.0,계란|우유|대두|밀,https://www.paris.co.kr/product/chocolate-chunk-scone/,2026-08-11,True,True,https://d2afncas1tel3t.cloudfront.net/wp-content/uploads/2026/06/초코청크스콘.png,,https://www.paris.co.kr/product/chocolate-chunk-scone/,2026-08-11,,,매장별 확인,,
파리바게뜨,쇼콜라크림도넛,빵,240.0,5.0,6.0,8.0,210.0,계란|우유|대두|밀,https://www.paris.co.kr/product/chocolate-cream-donut/,2026-08-11,True,True,https://d2afncas1tel3t.cloudfront.net/wp-content/uploads/2026/04/쇼콜라크림도넛.png,,https://www.paris.co.kr/product/chocolate-cream-donut/,2026-08-11,,,매장별 확인,,
파리바게뜨,초코마카롱,디저트·스낵,90.0,2.0,1.7,8.0,5.0,계란|우유|대두,https://www.paris.co.kr/product/chocolate-macaron/,2026-08-11,True,True,https://d2afncas1tel3t.cloudfront.net/wp-content/uploads/574734-초코마카롱_썸네일1-1280x1280.png,초코 본연의 깊고 진한 맛을 즐길 수 있는 초코 마카롱,https://www.paris.co.kr/product/chocolate-macaron/,2026-08-11,,,매장별 확인,,
파리바게뜨,초코초코 롤리초코,선물,116.0,1.0,4.7,10.0,10.0,우유|대두,https://www.paris.co.kr/product/chocolate-shape-stick-chocolate/,2026-08-11,True,True,https://d2afncas1tel3t.cloudfront.net/wp-content/uploads/2026/01/초코초코롤리초코.jpg,,https://www.paris.co.kr/product/chocolate-shape-stick-chocolate/,2026-08-11,,,매장별 확인,,
파리바게뜨,초코멜로베어 밀크,디저트·스낵,155.0,2.0,2.0,22.0,15.0,우유|대두|쇠고기,https://www.paris.co.kr/product/chocomallow-bear-milk/,2026-08-11,True,True,https://d2afncas1tel3t.cloudfront.net/wp-content/uploads/2026/01/초코멜로베어-밀크_제품.png,,https://www.paris.co.kr/product/chocomallow-bear-milk/,2026-08-11,,,매장별 확인,,
파리바게뜨,촉촉한 클래식 치즈케이크,케이크,305.0,6.0,7.0,20.0,200.0,계란|우유|대두|밀,https://www.paris.co.kr/product/classic-cheese-cake/,2026-08-11,True,True,https://d2afncas1tel3t.cloudfront.net/wp-content/uploads/2025/04/촉촉한-클래식-치즈케이크-썸넬.jpg,,https://www.paris.co.kr/product/classic-cheese-cake/,2026-08-11,,,매장별 확인,,
파리바게뜨,쿠키 앤 치즈 케이크,케이크,450.0,5.0,16.0,23.0,180.0,계란|우유|대두|밀|돼지고기,https://www.paris.co.kr/product/cookie-and-cheese-cake/,2026-08-11,True,True,https://d2afncas1tel3t.cloudfront.net/wp-content/uploads/2026/06/쿠키앤치즈-케이크.png,,https://www.paris.co.kr/product/cookie-and-cheese-cake/,2026-08-11,,,매장별 확인,,
파리바게뜨,크랜베리 치킨 브라운 샌드위치,샌드위치·샐러드,490.0,14.0,3.4,11.0,690.0,계란|우유|대두|밀|쇠고기|닭고기|토마토,https://www.paris.co.kr/product/cranberry-chicken-grain-sandwich/,2026-08-11,True,True,https://d2afncas1tel3t.cloudfront.net/wp-content/uploads/2024/11/크랜베리치킨-브라운-샌드위치-썸넬.png,,https://www.paris.co.kr/product/cranberry-chicken-grain-sandwich/,2026-08-11,,,매장별 확인,,
파리바게뜨,[파란라벨]크랜베리 호밀 깜빠뉴,빵,630.0,24.0,1.6,20.0,1400.0,우유|대두|밀,https://www.paris.co.kr/product/cranberry-rye-bread/,2026-08-11,True,True,https://d2afncas1tel3t.cloudfront.net/wp-content/uploads/2025/02/크랜베리호밀깜빠뉴-슬라이스.jpg,,https://www.paris.co.kr/product/cranberry-rye-bread/,2026-08-11,,,매장별 확인,,
파리바게뜨,크랜베리 사브레,선물,445.0,5.0,16.0,13.0,100.0,계란|우유|밀,https://www.paris.co.kr/product/cranberry-sable/,2026-08-11,True,True,https://d2afncas1tel3t.cloudfront.net/wp-content/uploads/2026/01/크랜베리-사브레.jpg,,https://www.paris.co.kr/product/cranberry-sable/,2026-08-11,,,매장별 확인,,
파리바게뜨,짱구는 못말려 청포도맛(PET),음료,78.0,0.0,0.0,17.0,5.0,,https://www.paris.co.kr/product/crayon-shinchan-green-grape-juice/,2026-08-11,True,True,https://d2afncas1tel3t.cloudfront.net/wp-content/uploads/2023/11/짱구는-못말려.png,,https://www.paris.co.kr/product/crayon-shinchan-green-grape-juice/,2026-08-11,,,매장별 확인,,
파리바게뜨,크림치즈롤 페스츄리,빵,130.0,2.0,4.0,4.0,130.0,계란|우유|대두|밀|쇠고기,https://www.paris.co.kr/product/cream-cheese-pasty/,2026-08-11,True,True,https://d2afncas1tel3t.cloudfront.net/wp-content/uploads/2025/02/크림치즈롤-썸넬2.jpg,,https://www.paris.co.kr/product/cream-cheese-pasty/,2026-08-11,,,매장별 확인,,
파리바게뜨,크림치즈 프레즐,빵,160.0,4.0,2.6,3.0,390.0,우유|대두|밀|쇠고기,https://www.paris.co.kr/product/cream-cheese-pretzel/,2026-08-11,True,True,https://d2afncas1tel3t.cloudfront.net/wp-content/uploads/2024/02/크림치즈-프레즐-1280x1280.png,,https://www.paris.co.kr/product/cream-cheese-pretzel/,2026-08-11,,,매장별 확인,,
파리바게뜨,크레이프 케이크 (조각),케이크,430.0,6.0,3.2,17.0,105.0,계란|우유|대두|밀,https://www.paris.co.kr/product/crepe-cake-piece/,2026-08-11,True,True,https://d2afncas1tel3t.cloudfront.net/wp-content/uploads/2025/05/크레이프케이크-썸넬-업뎃.jpg,,https://www.paris.co.kr/product/crepe-cake-piece/,2026-08-11,,,매장별 확인,,
파리바게뜨,슈크림빵,빵,250.0,6.0,3.1,13.0,180.0,계란|우유|대두|밀,https://www.paris.co.kr/product/custard-cream-bread/,2026-08-11,True,True,https://d2afncas1tel3t.cloudfront.net/wp-content/uploads/2019/11/슈크림빵점포조리-썸넬.jpg,,https://www.paris.co.kr/product/custard-cream-bread/,2026-08-11,,,매장별 확인,,
파리바게뜨,데일리주스 복숭아&망고,음료,135.0,0.0,0.0,33.0,0.0,복숭아,https://www.paris.co.kr/product/daily-juice-peach-mango/,2026-08-11,True,True,https://d2afncas1tel3t.cloudfront.net/wp-content/uploads/2023/07/썸네일_데일리주스_02_피치망고.jpg,,https://www.paris.co.kr/product/daily-juice-peach-mango/,2026-08-11,,,매장별 확인,,
파리바게뜨,진한 초코 브라우니 쿠키,디저트·스낵,520.0,7.0,15.0,33.0,260.0,계란|우유|대두|밀,https://www.paris.co.kr/product/deep-chocolate-brownie-cookie/,2026-08-11,True,True,https://d2afncas1tel3t.cloudfront.net/wp-content/uploads/2026/02/진한초코브라우니쿠키.png,,https://www.paris.co.kr/product/deep-chocolate-brownie-cookie/,2026-08-11,,,매장별 확인,,
파리바게뜨,브라운 디럭스 샌드위치,샌드위치·샐러드,455.0,14.0,5.0,9.0,920.0,계란|우유|대두|밀|돼지고기|토마토,https://www.paris.co.kr/product/deluxe-grain-sandwich/,2026-08-11,True,True,https://d2afncas1tel3t.cloudfront.net/wp-content/uploads/2024/11/브라운디럭스샌드위치-썸넬.png,,https://www.paris.co.kr/product/deluxe-grain-sandwich/,2026-08-11,,,매장별 확인,,
파리바게뜨,두쫀 타르트,디저트·스낵,295.0,4.0,6.0,13.0,80.0,계란|우유|대두|밀|땅콩|쇠고기,https://www.paris.co.kr/product/dubai-style-chewy-tart/,2026-08-11,True,True,https://d2afncas1tel3t.cloudfront.net/wp-content/uploads/2026/01/두쫀타르트.jpg,,https://www.paris.co.kr/product/dubai-style-chewy-tart/,2026-08-11,,,매장별 확인,,
파리바게뜨,에그샐러드샌드위치,샌드위치·샐러드,475.0,16.0,6.0,6.0,890.0,계란|우유|대두|밀|돼지고기|닭고기,https://www.paris.co.kr/product/egg-salad-sandwich/,2026-08-11,True,True,https://d2afncas1tel3t.cloudfront.net/wp-content/uploads/2023/06/에그샐러드샌드위치-1280x1280.png,,https://www.paris.co.kr/product/egg-salad-sandwich/,2026-08-11,,,매장별 확인,,
파리바게뜨,한입만 에그마요롤(가성비),샌드위치·샐러드,195.0,5.0,2.3,4.0,240.0,계란|우유|대두|밀,https://www.paris.co.kr/product/egg-sandwich/,2026-08-11,True,True,https://d2afncas1tel3t.cloudfront.net/wp-content/uploads/2026/02/한입만에그마요롤.png,,https://www.paris.co.kr/product/egg-sandwich/,2026-08-11,,,매장별 확인,,
파리바게뜨,에그쉬림프 샌드위치,샌드위치·샐러드,470.0,18.0,4.2,9.0,730.0,계란|우유|대두|밀|새우|토마토,https://www.paris.co.kr/product/egg-shrimp-sandwich/,2026-08-11,True,True,https://d2afncas1tel3t.cloudfront.net/wp-content/uploads/2024/08/에그쉬림프-샌드위치-1280x1280.png,,https://www.paris.co.kr/product/egg-shrimp-sandwich/,2026-08-11,,,매장별 확인,,
파리바게뜨,치즈듬뿍 치킨로제 도리아,간편식,555.0,22.0,13.0,9.0,1740.0,우유|대두|밀|쇠고기|닭고기|토마토|조개류,https://www.paris.co.kr/product/extra-cheesy-chicken-rose-doria/,2026-08-11,True,True,https://d2afncas1tel3t.cloudfront.net/wp-content/uploads/2026/04/HMR-치즈듬뿍-치킨로제-도리아.png,,https://www.paris.co.kr/product/extra-cheesy-chicken-rose-doria/,2026-08-11,,,매장별 확인,,
파리바게뜨,프렌치 붓세(가성비),빵,151.0,2.0,3.0,12.0,45.0,계란|우유|대두|밀,https://www.paris.co.kr/product/french-bouchee/,2026-08-11,True,True,https://d2afncas1tel3t.cloudfront.net/wp-content/uploads/2026/02/프렌치붓세.png,,https://www.paris.co.kr/product/french-bouchee/,2026-08-11,,,매장별 확인,,
파리바게뜨,프랑스정통바게뜨(H),빵,365.0,12.0,0.5,4.0,650.0,밀,https://www.paris.co.kr/product/french-style-baguette-half/,2026-08-11,True,True,https://d2afncas1tel3t.cloudfront.net/wp-content/uploads/2025/03/프랑스-정통-바게뜨-썸넬2.jpg,,https://www.paris.co.kr/product/french-style-baguette-half/,2026-08-11,,,매장별 확인,,
파리바게뜨,프랑스정통바게뜨,빵,730.0,23.0,1.1,8.0,1300.0,밀,https://www.paris.co.kr/product/french-style-baguette/,2026-08-11,True,True,https://d2afncas1tel3t.cloudfront.net/wp-content/uploads/2025/03/프랑스-정통-바게뜨-썸넬1.jpg,,https://www.paris.co.kr/product/french-style-baguette/,2026-08-11,,,매장별 확인,,
파리바게뜨,부드러운 후레쉬 크림빵,빵,305.0,5.0,9.0,14.0,260.0,계란|우유|대두|밀,https://www.paris.co.kr/product/fresh-cream-bread/,2026-08-11,True,True,https://d2afncas1tel3t.cloudfront.net/wp-content/uploads/2024/12/부드러운후레쉬크림빵-썸넬3.jpg,,https://www.paris.co.kr/product/fresh-cream-bread/,2026-08-11,,,매장별 확인,,
파리바게뜨,우유 생크림 카스테라,선물,435.0,8.0,10.0,30.0,140.0,계란|우유|대두|밀,https://www.paris.co.kr/product/fresh-milk-cream-castella/,2026-08-11,True,True,https://d2afncas1tel3t.cloudfront.net/wp-content/uploads/2026/06/우유생크림카스테라-제품.png,,https://www.paris.co.kr/product/fresh-milk-cream-castella/,2026-08-11,,,매장별 확인,,
파리바게뜨,부드러운 초코가나슈 케이크,케이크,355.0,5.0,14.0,18.0,65.0,계란|우유|대두|밀,https://www.paris.co.kr/product/ganache-chocolate-cake/,2026-08-11,True,True,https://d2afncas1tel3t.cloudfront.net/wp-content/uploads/2024/03/thum_부드러운-초코가나슈-케이크.png,,https://www.paris.co.kr/product/ganache-chocolate-cake/,2026-08-11,,,매장별 확인,,
파리바게뜨,NEW 마늘바게뜨,빵,800.0,22.0,7.0,15.0,1410.0,계란|우유|대두|밀,https://www.paris.co.kr/product/garlic-baguette/,2026-08-11,True,True,https://d2afncas1tel3t.cloudfront.net/wp-content/uploads/2024/03/NEW마늘바게뜨_1000x1000.jpg,,https://www.paris.co.kr/product/garlic-baguette/,2026-08-11,,,매장별 확인,,
파리바게뜨,마늘빵 (5개입),빵,355.0,7.0,4.3,17.0,460.0,계란|우유|대두|밀,https://www.paris.co.kr/product/garlic-bread-5p/,2026-08-11,True,True,https://d2afncas1tel3t.cloudfront.net/wp-content/uploads/2024/03/712cb759-50a9-4521-a01c-2100e3716007.png,,https://www.paris.co.kr/product/garlic-bread-5p/,2026-08-11,,,매장별 확인,,
파리바게뜨,마늘빵,빵,70.0,1.0,0.9,3.0,90.0,계란|우유|대두|밀,https://www.paris.co.kr/product/garlic-bread/,2026-08-11,True,True,https://d2afncas1tel3t.cloudfront.net/wp-content/uploads/2024/03/마늘빵_1000x1000.jpg,,https://www.paris.co.kr/product/garlic-bread/,2026-08-11,,,매장별 확인,,
파리바게뜨,갈릭 꼬구마(가성비),빵,75.0,1.0,2.0,3.0,90.0,계란|우유|대두|밀,https://www.paris.co.kr/product/garlic-sweet-potato-pastry/,2026-08-11,True,True,https://d2afncas1tel3t.cloudfront.net/wp-content/uploads/2026/02/1.-갈릭-꼬구마.png,,https://www.paris.co.kr/product/garlic-sweet-potato-pastry/,2026-08-11,,,매장별 확인,,
